"payment_id","city","country","film_category","film_rating","payment_amount"
27042,"Naala-Porto","Mozambique","Foreign","G","8.99"
27043,"Naala-Porto","Mozambique","Games","R","5.99"
27044,"Naala-Porto","Mozambique","Games","G","0.99"
27045,"Naala-Porto","Mozambique","Action","PG-13","4.99"
27046,"Naala-Porto","Mozambique","Sports","R","4.99"
27047,"Naala-Porto","Mozambique","Family","PG","4.99"
27048,"Naala-Porto","Mozambique","Documentary","PG","5.99"
27049,"Naala-Porto","Mozambique","Foreign","G","2.99"
27050,"Naala-Porto","Mozambique","New","G","4.99"
27051,"Naala-Porto","Mozambique","Music","PG-13","3.99"
27052,"Ozamis","Philippines","Music","NC-17","2.99"
27053,"Ozamis","Philippines","Action","G","6.99"
27054,"Ozamis","Philippines","Animation","R","10.99"
27055,"Ozamis","Philippines","Games","NC-17","2.99"
27056,"Ozamis","Philippines","Sci-Fi","PG","0.99"
27057,"Ozamis","Philippines","Action","R","6.99"
27058,"Ozamis","Philippines","Sci-Fi","R","2.99"
27059,"Ozamis","Philippines","Games","NC-17","0.99"
27060,"Ozamis","Philippines","Music","NC-17","4.99"
27061,"Junan","China","Animation","PG","0.99"
27062,"Junan","China","Foreign","R","8.99"
27063,"Junan","China","Animation","PG","4.99"
27064,"Junan","China","Documentary","NC-17","4.99"
27065,"Junan","China","Travel","G","2.99"
27066,"Junan","China","Music","R","5.99"
27067,"Junan","China","Classics","G","4.99"
27068,"Junan","China","Comedy","G","0.99"
27069,"Junan","China","Games","NC-17","3.99"
27070,"Junan","China","Music","NC-17","4.99"
27071,"Vancouver","Canada","Children","NC-17","1.99"
27072,"Vancouver","Canada","Animation","G","2.99"
27073,"Vancouver","Canada","Music","R","0.99"
27074,"Vancouver","Canada","New","G","2.99"
27075,"Vancouver","Canada","Comedy","PG","4.99"
27076,"Vancouver","Canada","Animation","NC-17","0.99"
27077,"Vancouver","Canada","Music","NC-17","4.99"
27078,"Vancouver","Canada","Documentary","PG","5.99"
27079,"Vancouver","Canada","Games","PG-13","9.99"
27080,"Vancouver","Canada","Comedy","NC-17","9.99"
27081,"Vancouver","Canada","Horror","R","0.99"
27082,"Vancouver","Canada","Foreign","NC-17","5.99"
27083,"Vancouver","Canada","Travel","G","3.99"
27084,"La Romana","Dominican Republic","Animation","NC-17","4.99"
27085,"La Romana","Dominican Republic","Travel","PG","4.99"
27086,"La Romana","Dominican Republic","Comedy","PG-13","4.99"
27087,"La Romana","Dominican Republic","Foreign","PG-13","1.99"
27088,"La Romana","Dominican Republic","Games","G","2.99"
27089,"La Romana","Dominican Republic","Foreign","G","6.99"
27090,"La Romana","Dominican Republic","Foreign","PG-13","2.99"
27091,"La Romana","Dominican Republic","Children","PG-13","2.99"
27092,"La Romana","Dominican Republic","Games","G","2.99"
27093,"La Romana","Dominican Republic","Foreign","PG-13","8.99"
27094,"Kitwe","Zambia","Horror","R","4.99"
27095,"Kitwe","Zambia","Documentary","PG","2.99"
27096,"Kitwe","Zambia","Sports","PG","4.99"
27097,"Kitwe","Zambia","Action","G","4.99"
27098,"Kitwe","Zambia","Music","R","2.99"
27099,"Kitwe","Zambia","Children","NC-17","4.99"
27100,"Kitwe","Zambia","Animation","PG-13","3.99"
27101,"Kitwe","Zambia","Thriller","G","4.99"
27102,"Kitwe","Zambia","Action","G","1.99"
27103,"Kitwe","Zambia","Documentary","NC-17","8.99"
27104,"Kitwe","Zambia","Documentary","NC-17","0.99"
27105,"Kitwe","Zambia","Animation","G","2.99"
27106,"Kitwe","Zambia","Animation","PG-13","3.99"
27107,"Kitwe","Zambia","Comedy","PG","0.99"
27108,"Bergamo","Italy","Animation","PG-13","5.99"
27109,"Bergamo","Italy","Foreign","R","2.99"
27110,"Bergamo","Italy","Family","PG","4.99"
27111,"Bergamo","Italy","Children","PG-13","5.99"
27112,"Bergamo","Italy","Drama","R","2.99"
27113,"Bergamo","Italy","Sci-Fi","PG","2.99"
27114,"Bergamo","Italy","Family","G","2.99"
27115,"Bergamo","Italy","Children","PG","2.99"
27116,"Bergamo","Italy","Classics","PG","2.99"
27117,"Bergamo","Italy","Sports","G","2.99"
27118,"Bergamo","Italy","Foreign","R","0.99"
27119,"Bergamo","Italy","Family","G","6.99"
27120,"Dhule (Dhulia)","India","Children","R","2.99"
27121,"Dhule (Dhulia)","India","Drama","G","7.99"
27122,"Dhule (Dhulia)","India","Classics","R","2.99"
27123,"Dhule (Dhulia)","India","Music","PG","0.99"
27124,"Dhule (Dhulia)","India","Animation","R","2.99"
27125,"Dhule (Dhulia)","India","Documentary","PG","0.99"
27126,"Dhule (Dhulia)","India","Travel","PG","4.99"
27127,"Dhule (Dhulia)","India","Games","G","0.99"
27128,"Dhule (Dhulia)","India","Games","NC-17","9.99"
27129,"Dhule (Dhulia)","India","Animation","G","4.99"
27130,"Dhule (Dhulia)","India","Drama","NC-17","2.99"
27131,"Dhule (Dhulia)","India","Horror","PG","4.99"
27132,"Batna","Algeria","Sports","PG","0.99"
27133,"Batna","Algeria","Sci-Fi","NC-17","2.99"
27134,"Batna","Algeria","Comedy","NC-17","8.99"
27135,"Batna","Algeria","Drama","PG-13","0.99"
27136,"Batna","Algeria","Animation","NC-17","2.99"
27137,"Batna","Algeria","Children","G","0.99"
27138,"Batna","Algeria","New","NC-17","2.99"
27139,"Batna","Algeria","New","PG-13","4.99"
27140,"Batna","Algeria","Classics","R","5.99"
27141,"Batna","Algeria","Sci-Fi","PG","2.99"
27142,"Batna","Algeria","Games","PG-13","0.99"
27143,"Batna","Algeria","Children","G","4.99"
27144,"Batna","Algeria","New","NC-17","4.99"
27145,"Batna","Algeria","Documentary","G","4.99"
27146,"Batna","Algeria","Comedy","NC-17","10.99"
27147,"Batna","Algeria","Sci-Fi","R","2.99"
27148,"Batna","Algeria","New","R","1.99"
27149,"Tongliao","China","Horror","R","4.99"
27150,"Tongliao","China","Documentary","PG-13","2.99"
27151,"Tongliao","China","New","PG-13","5.99"
27152,"Tongliao","China","New","PG","2.99"
27153,"Tongliao","China","Foreign","R","2.99"
27154,"Tongliao","China","Drama","R","3.99"
27155,"Tongliao","China","Children","G","4.99"
27156,"Tongliao","China","Animation","PG","2.99"
27157,"Tongliao","China","Sci-Fi","G","2.99"
27158,"Tongliao","China","Drama","PG","0.99"
27159,"Tongliao","China","New","R","2.99"
27160,"Tongliao","China","Animation","G","2.99"
27161,"Tongliao","China","Drama","PG","4.99"
27162,"Tongliao","China","Sports","G","4.99"
27163,"Tongliao","China","Family","G","5.99"
27164,"Tongliao","China","Animation","PG","2.99"
27165,"So Leopoldo","Brazil","Foreign","R","5.99"
27166,"So Leopoldo","Brazil","Animation","PG-13","5.99"
27167,"So Leopoldo","Brazil","Travel","G","4.99"
27168,"So Leopoldo","Brazil","Games","PG","2.99"
27169,"So Leopoldo","Brazil","Games","NC-17","2.99"
27170,"So Leopoldo","Brazil","Horror","PG","8.99"
27171,"So Leopoldo","Brazil","Horror","PG","9.99"
27172,"So Leopoldo","Brazil","Drama","PG-13","1.99"
27173,"So Leopoldo","Brazil","Animation","G","4.99"
27174,"So Leopoldo","Brazil","Documentary","NC-17","5.99"
27175,"Tartu","Estonia","Games","R","4.99"
27176,"Tartu","Estonia","Sports","R","0.99"
27177,"Tartu","Estonia","Sports","G","6.99"
27178,"Tartu","Estonia","Action","G","2.99"
27179,"Tartu","Estonia","Sports","PG","2.99"
27180,"Tartu","Estonia","Sports","PG","2.99"
27181,"Tartu","Estonia","Games","R","3.99"
27182,"Tartu","Estonia","Action","NC-17","1.99"
27183,"Escobar","Argentina","Family","PG","0.99"
27184,"Escobar","Argentina","Horror","R","0.99"
27185,"Escobar","Argentina","Animation","G","2.99"
27186,"Escobar","Argentina","Animation","PG-13","0.99"
27187,"Escobar","Argentina","Animation","PG-13","2.99"
27188,"Escobar","Argentina","Horror","R","4.99"
27189,"Escobar","Argentina","Children","PG-13","8.99"
27190,"Escobar","Argentina","Foreign","G","0.99"
27191,"Escobar","Argentina","Action","G","4.99"
27192,"Escobar","Argentina","Children","NC-17","0.99"
27193,"Uluberia","India","Foreign","PG","4.99"
27194,"Uluberia","India","Games","R","4.99"
27195,"Uluberia","India","Sports","NC-17","2.99"
27196,"Uluberia","India","Music","PG-13","0.99"
27197,"Uluberia","India","Foreign","PG","4.99"
27198,"Uluberia","India","Action","G","0.99"
27199,"Uluberia","India","Foreign","R","6.99"
27200,"Uluberia","India","Sports","PG","5.99"
27201,"Uluberia","India","Action","PG-13","0.99"
27202,"Uluberia","India","Horror","PG-13","4.99"
27203,"Uluberia","India","Animation","PG-13","6.99"
27204,"Uluberia","India","Foreign","R","4.99"
27205,"Uluberia","India","Classics","PG-13","4.99"
27206,"Uluberia","India","Family","NC-17","0.99"
27207,"Uluberia","India","Sci-Fi","PG","9.99"
27208,"Uluberia","India","Comedy","G","3.99"
27209,"Uluberia","India","Foreign","PG-13","0.99"
27210,"Nabereznyje Telny","Russian Federation","Animation","PG-13","4.99"
27211,"Nabereznyje Telny","Russian Federation","New","R","6.99"
27212,"Nabereznyje Telny","Russian Federation","Action","PG-13","4.99"
27213,"Nabereznyje Telny","Russian Federation","Animation","G","0.99"
27214,"Nabereznyje Telny","Russian Federation","Animation","NC-17","2.99"
27215,"Nabereznyje Telny","Russian Federation","Action","PG","0.99"
27216,"Nabereznyje Telny","Russian Federation","Documentary","R","1.99"
27217,"Nabereznyje Telny","Russian Federation","Games","R","8.99"
27218,"Nabereznyje Telny","Russian Federation","Family","R","4.99"
27219,"Nabereznyje Telny","Russian Federation","Children","NC-17","5.99"
27220,"Nabereznyje Telny","Russian Federation","Action","PG-13","6.99"
27221,"Erlangen","Germany","Horror","R","5.99"
27222,"Erlangen","Germany","Action","R","6.99"
27223,"Erlangen","Germany","Family","NC-17","0.99"
27224,"Erlangen","Germany","Classics","PG","2.99"
27225,"Erlangen","Germany","Action","G","1.99"
27226,"Erlangen","Germany","Travel","R","2.99"
27227,"Erlangen","Germany","Travel","PG-13","2.99"
27228,"Erlangen","Germany","Travel","PG","2.99"
27229,"Erlangen","Germany","Music","NC-17","4.99"
27230,"Erlangen","Germany","Comedy","NC-17","10.99"
27231,"Sirjan","Iran","Games","NC-17","0.99"
27232,"Sirjan","Iran","Music","NC-17","8.99"
27233,"Sirjan","Iran","Animation","PG-13","3.99"
27234,"Sirjan","Iran","Classics","NC-17","2.99"
27235,"Sirjan","Iran","Horror","PG","6.99"
27236,"Sirjan","Iran","Family","PG","3.99"
27237,"Sirjan","Iran","Horror","G","2.99"
27238,"Sirjan","Iran","Foreign","G","5.99"
27239,"Surakarta","Indonesia","Action","R","3.99"
27240,"Surakarta","Indonesia","Foreign","NC-17","7.99"
27241,"Surakarta","Indonesia","Drama","NC-17","4.99"
27242,"Surakarta","Indonesia","Sci-Fi","PG-13","2.99"
27243,"Surakarta","Indonesia","New","NC-17","0.99"
27244,"Surakarta","Indonesia","New","R","0.99"
27245,"Surakarta","Indonesia","Games","PG","4.99"
27246,"El Fuerte","Mexico","Foreign","NC-17","4.99"
27247,"El Fuerte","Mexico","Action","G","2.99"
27248,"El Fuerte","Mexico","Classics","R","8.99"
27249,"El Fuerte","Mexico","Games","R","4.99"
27250,"El Fuerte","Mexico","Horror","PG","3.99"
27251,"El Fuerte","Mexico","Documentary","R","8.99"
27252,"El Fuerte","Mexico","Sci-Fi","PG-13","2.99"
27253,"Abu Dhabi","United Arab Emirates","Family","G","3.99"
27254,"Abu Dhabi","United Arab Emirates","New","NC-17","2.99"
27255,"Abu Dhabi","United Arab Emirates","New","PG","6.99"
27256,"Abu Dhabi","United Arab Emirates","Children","R","0.99"
27257,"Abu Dhabi","United Arab Emirates","Sci-Fi","PG-13","4.99"
27258,"Abu Dhabi","United Arab Emirates","Action","R","2.99"
27259,"Abu Dhabi","United Arab Emirates","Action","PG","0.99"
27260,"Abu Dhabi","United Arab Emirates","Drama","G","1.99"
27261,"Abu Dhabi","United Arab Emirates","Drama","NC-17","0.99"
27262,"Abu Dhabi","United Arab Emirates","Foreign","NC-17","2.99"
27263,"Abu Dhabi","United Arab Emirates","Drama","G","6.99"
27264,"Abu Dhabi","United Arab Emirates","Sci-Fi","R","1.99"
27265,"Abu Dhabi","United Arab Emirates","Sports","PG","6.99"
27266,"Maracabo","Venezuela","Family","PG","0.99"
27267,"Maracabo","Venezuela","New","PG-13","8.99"
27268,"Maracabo","Venezuela","Action","PG","4.99"
27269,"Maracabo","Venezuela","Family","G","2.99"
27270,"Maracabo","Venezuela","Documentary","G","6.99"
27271,"Maracabo","Venezuela","Classics","PG-13","4.99"
27272,"Maracabo","Venezuela","Foreign","PG","0.99"
27273,"Maracabo","Venezuela","Music","R","6.99"
27274,"Maracabo","Venezuela","Horror","R","6.99"
27275,"Maracabo","Venezuela","Children","PG","1.99"
27276,"Uruapan","Mexico","Sports","G","7.99"
27277,"Uruapan","Mexico","Games","PG","4.99"
27278,"Uruapan","Mexico","Classics","PG-13","4.99"
27279,"Uruapan","Mexico","Children","PG","2.99"
27280,"Uruapan","Mexico","Comedy","R","4.99"
27281,"Uruapan","Mexico","Music","NC-17","0.99"
27282,"Uruapan","Mexico","Music","NC-17","2.99"
27283,"Uruapan","Mexico","Sports","R","0.99"
27284,"Uruapan","Mexico","Animation","R","0.99"
27285,"Uruapan","Mexico","Documentary","PG-13","9.99"
27286,"Uruapan","Mexico","Documentary","G","3.99"
27287,"El Alto","Bolivia","Comedy","PG","2.99"
27288,"El Alto","Bolivia","Games","G","8.99"
27289,"El Alto","Bolivia","Family","R","2.99"
27290,"El Alto","Bolivia","Documentary","PG","6.99"
27291,"El Alto","Bolivia","Children","PG","4.99"
27292,"El Alto","Bolivia","Horror","R","4.99"
27293,"El Alto","Bolivia","Action","PG-13","4.99"
27294,"El Alto","Bolivia","New","NC-17","5.99"
27295,"El Alto","Bolivia","Sports","R","2.99"
27296,"Ziguinchor","Senegal","Games","R","7.99"
27297,"Ziguinchor","Senegal","Action","NC-17","2.99"
27298,"Ziguinchor","Senegal","Foreign","PG","3.99"
27299,"Ziguinchor","Senegal","Travel","PG","0.99"
27300,"Ziguinchor","Senegal","Sci-Fi","PG-13","0.99"
27301,"Ziguinchor","Senegal","Documentary","R","2.99"
27302,"Ziguinchor","Senegal","Classics","PG-13","4.99"
27303,"Rockford","United States","Horror","NC-17","5.99"
27304,"Rockford","United States","Music","NC-17","0.99"
27305,"Rockford","United States","New","PG-13","7.99"
27306,"Rockford","United States","Drama","PG-13","1.99"
27307,"Rockford","United States","Sci-Fi","PG-13","4.99"
27308,"Rockford","United States","Animation","PG-13","2.99"
27309,"Rockford","United States","Comedy","PG","2.99"
27310,"Tegal","Indonesia","Foreign","PG-13","2.99"
27311,"Tegal","Indonesia","Action","G","2.99"
27312,"Tegal","Indonesia","Foreign","PG","0.99"
27313,"Tegal","Indonesia","Classics","G","3.99"
27314,"Tegal","Indonesia","New","G","5.99"
27315,"Tegal","Indonesia","Music","NC-17","7.99"
27316,"Tegal","Indonesia","Documentary","NC-17","1.99"
27317,"Tegal","Indonesia","Children","NC-17","3.99"
27318,"Tegal","Indonesia","Drama","PG-13","0.99"
27319,"Qomsheh","Iran","Horror","G","2.99"
27320,"Qomsheh","Iran","Sci-Fi","R","2.99"
27321,"Qomsheh","Iran","Sci-Fi","G","3.99"
27322,"Qomsheh","Iran","Action","G","0.99"
27323,"Qomsheh","Iran","Horror","R","0.99"
27324,"Qomsheh","Iran","Sports","PG","3.99"
27325,"Qomsheh","Iran","Action","PG-13","6.99"
27326,"Qomsheh","Iran","Travel","NC-17","4.99"
27327,"Qomsheh","Iran","Comedy","R","4.99"
27328,"Qomsheh","Iran","Comedy","R","5.99"
27329,"Qomsheh","Iran","Comedy","PG","6.99"
27330,"Qomsheh","Iran","Comedy","NC-17","9.99"
27331,"Qomsheh","Iran","Comedy","PG-13","10.99"
27332,"Qomsheh","Iran","Family","PG-13","2.99"
27333,"Qomsheh","Iran","Classics","PG-13","6.99"
27334,"Qomsheh","Iran","Games","G","2.99"
27335,"Qomsheh","Iran","Family","R","4.99"
27336,"Qomsheh","Iran","Documentary","G","4.99"
27337,"Florencia","Colombia","Sci-Fi","PG","4.99"
27338,"Florencia","Colombia","Horror","PG","7.99"
27339,"Florencia","Colombia","Music","NC-17","3.99"
27340,"Florencia","Colombia","Horror","R","4.99"
27341,"Florencia","Colombia","Travel","G","5.99"
27342,"Florencia","Colombia","Music","NC-17","6.99"
27343,"Florencia","Colombia","Sci-Fi","R","3.99"
27344,"Florencia","Colombia","Children","G","2.99"
27345,"Gingoog","Philippines","Children","G","0.99"
27346,"Gingoog","Philippines","Games","G","2.99"
27347,"Gingoog","Philippines","Comedy","NC-17","0.99"
27348,"Gingoog","Philippines","Foreign","PG","2.99"
27349,"Gingoog","Philippines","Comedy","PG","2.99"
27350,"Gingoog","Philippines","Animation","PG","2.99"
27351,"Gingoog","Philippines","Drama","NC-17","0.99"
27352,"Gingoog","Philippines","Drama","G","0.99"
27353,"Gingoog","Philippines","Classics","PG","4.99"
27354,"Gingoog","Philippines","Children","R","0.99"
27355,"Gingoog","Philippines","Animation","PG-13","4.99"
27356,"Usolje-Sibirskoje","Russian Federation","Travel","PG","4.99"
27357,"Usolje-Sibirskoje","Russian Federation","New","PG","3.99"
27358,"Usolje-Sibirskoje","Russian Federation","Animation","G","4.99"
27359,"Usolje-Sibirskoje","Russian Federation","Animation","G","0.99"
27360,"Usolje-Sibirskoje","Russian Federation","Family","PG-13","7.99"
27361,"Usolje-Sibirskoje","Russian Federation","Games","PG-13","6.99"
27362,"Usolje-Sibirskoje","Russian Federation","Sports","PG-13","8.99"
27363,"Usolje-Sibirskoje","Russian Federation","Games","R","6.99"
27364,"Usolje-Sibirskoje","Russian Federation","Family","R","8.99"
27365,"Usolje-Sibirskoje","Russian Federation","Sci-Fi","R","4.99"
27366,"Usolje-Sibirskoje","Russian Federation","Horror","PG-13","2.99"
27367,"Usolje-Sibirskoje","Russian Federation","Foreign","R","2.99"
27368,"Usolje-Sibirskoje","Russian Federation","Drama","NC-17","0.99"
27369,"Usolje-Sibirskoje","Russian Federation","Comedy","PG","3.99"
27370,"Usolje-Sibirskoje","Russian Federation","Children","PG","2.99"
27371,"Usolje-Sibirskoje","Russian Federation","Horror","G","0.99"
27372,"Halifax","Canada","Music","NC-17","2.99"
27373,"Halifax","Canada","Sci-Fi","R","2.99"
27374,"Halifax","Canada","Sci-Fi","G","0.99"
27375,"Halifax","Canada","Family","G","0.99"
27376,"Halifax","Canada","Animation","NC-17","6.99"
27377,"Halifax","Canada","Documentary","PG-13","0.99"
27378,"Halifax","Canada","Horror","NC-17","0.99"
27379,"Halifax","Canada","Children","PG","2.99"
27380,"Halifax","Canada","Classics","NC-17","7.99"
27381,"Halifax","Canada","Sci-Fi","NC-17","2.99"
27382,"Rancagua","Chile","Comedy","R","4.99"
27383,"Rancagua","Chile","Comedy","PG-13","5.99"
27384,"Rancagua","Chile","Music","R","6.99"
27385,"Rancagua","Chile","Games","NC-17","4.99"
27386,"Rancagua","Chile","Classics","R","3.99"
27387,"Rancagua","Chile","Animation","G","5.99"
27388,"Zapopan","Mexico","Games","PG-13","0.99"
27389,"Zapopan","Mexico","Comedy","PG-13","3.99"
27390,"Zapopan","Mexico","Games","NC-17","2.99"
27391,"Dongying","China","Games","G","0.99"
27392,"Dongying","China","Drama","PG","4.99"
27393,"Dongying","China","Horror","PG-13","6.99"
27394,"Dongying","China","New","PG-13","2.99"
27395,"Dongying","China","Horror","R","0.99"
27396,"Dongying","China","Travel","R","3.99"
27397,"Dongying","China","Children","PG-13","2.99"
27398,"Cuauhtmoc","Mexico","New","NC-17","0.99"
27399,"Cuauhtmoc","Mexico","Sports","PG","4.99"
27400,"Cuauhtmoc","Mexico","Games","PG-13","4.99"
27401,"Cuauhtmoc","Mexico","Drama","PG-13","4.99"
27402,"Cuauhtmoc","Mexico","Horror","PG","6.99"
